Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
14-8049,MCARTHUR AVE @ CARMEN AVE,370904.46457,5032766.80929,-75.65515650330,45.43170986000,2014-08-14,2:26:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,05 - Turning movement,0
14-8050,BAY ST @ SOMERSET ST,367244.69940,5030645.99358,-75.70219400680,45.41296379420,2014-08-14,2:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8051,BREADNER BLVD @ UPLANDS DR,370654.36233,5021962.55243,-75.65979388180,45.33452054240,2014-08-13,6:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8052,JEANNE D'ARC BLVD @ ORLEANS BLVD S,380939.32270,5036250.57960,-75.52638497780,45.46203359750,2014-08-14,3:07:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8053,INNES RD @ STONEHENGE CRES E,375364.21643,5031314.50087,-75.59837388570,45.41820703520,2014-08-14,3:11:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8054,PARKDALE AVE btwn SCOTT ST & BULLMAN ST,364954.32445,5029713.76359,-75.73156734910,45.40477643510,2014-08-14,2:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-8055,BANNER RD @ GREENBANK RD,361020.72248,5021566.96696,-75.78273957470,45.33179906900,2014-08-14,3:34:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-8056,PRINCE ALBERT ST btwn BERNARD ST & ALESTHER ST,372021.14175,5032072.69277,-75.64098123250,45.42535807810,2014-08-14,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8057,DAVIDSON RD @ HAWTHORNE RD,376283.22763,5024508.56823,-75.58761856710,45.35687757720,2014-08-14,3:43:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8058,MELROSE AVE btwn WELLINGTON ST W & GLADSTONE AVE,365518.17710,5029450.63132,-75.72439755650,45.40236015100,2014-08-13,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8059,CARLING AVE @ MERIVALE RD,364894.22987,5027701.49207,-75.73258007410,45.38667559780,2014-08-14,3:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,05 - Turning movement,0
14-8060,CARP RD @ ECHOWOODS AVE/KITTIWAKE DR,348596.82103,5014560.87007,-75.94185320090,45.26964132660,2014-08-14,5:04:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8061,INDUSTRIAL AVE btwn RUSSELL RD & ST. LAURENT BLVD,372936.22805,5029943.55901,-75.62958307120,45.40611259920,2014-08-14,5:13:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-8062,RICHARDSON SIDE RD @ TERRY FOX DR,348803.08600,5019506.07210,-75.93878597800,45.31412702200,2014-08-14,5:40:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8063,RICHMOND RD btwn POULIN AVE & 140 E OF POULIN AVE,360367.62407,5024966.00495,-75.79068922650,45.36243558590,2014-08-14,6:15:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-8064,ST. LAURENT BLVD btwn SHORE ST & BELFAST RD,372856.45870,5030592.78001,-75.63051235480,45.41196175230,2014-08-14,6:28:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8065,ALTA VISTA DR @ CUNNINGHAM AVE,370344.24897,5028015.64907,-75.66294725970,45.38901348270,2014-08-14,6:47:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8066,WEST HUNT CLUB RD EB btwn ANTARES DR/LASER ST & PRINCE OF WALES DR,367298.04679,5021910.46065,-75.70261789680,45.33435879520,2014-08-14,7:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8067,ST. LAURENT BLVD @ COVENTRY RD/OGILVIE RD,372307.14130,5031951.57460,-75.63734346080,45.42424077030,2014-08-14,8:21:00 PM,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8068,COLONEL BY DR/SUSSEX DR @ RIDEAU ST,367921.47695,5032045.39812,-75.69336894160,45.42549445560,2014-08-14,8:29:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8069,RIVERSIDE DR btwn TURN LANE & HUNT CLUB RD,368039.64571,5021905.83344,-75.69315772660,45.33425071630,2014-08-14,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8070,OR174 IC109 RAMP54 btwn REGIONAL ROAD 174 & ST. JOSEPH BLVD,376579.97558,5034988.09622,-75.58230604490,45.45113611000,2014-08-14,6:30:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8071,YORK ST btwn TURN LANE & NELSON ST,368473.39579,5032671.95933,-75.68623566060,45.43108200490,2014-08-14,9:43:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8072,BRIDLE PARK DR btwn RIVERGREEN CRES & BLACK RIVERS PL,355421.76986,5016339.97027,-75.85469976820,45.28519191010,2014-08-15,1:21:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8073,HWY 417 VANIER IC117R63 @ VANIER PKWY,370799.12360,5031397.79011,-75.65668609920,45.41940195460,2014-08-15,7:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8074,LIMEBANK RD btwn LEITRIM RD & SPRATT RD,369731.97560,5016982.04694,-75.67221362390,45.28979295560,2014-08-15,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8075,MAITLAND AVE @ WOODWARD DR,363273.22067,5025663.47527,-75.75352035250,45.36847500250,2014-08-15,7:38:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8076,ST. LAURENT BLVD btwn MEADOW PARK PL & KAREN WAY,371231.94951,5034575.87032,-75.65072739220,45.44795592760,2014-08-15,10:21:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8077,FURNESS WAY @ VERSILIA DR,367084.48490,5016332.67510,-75.70604339880,45.28418959040,2014-08-14,6:30:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8078,COVENTRY RD @ JETFORM PARK  STADIUM,370835.70000,5031673.90743,-75.65618178080,45.42188289160,2014-08-15,10:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8079,HERON RD @ HERON RD RAMP 36,368477.78063,5026689.56331,-75.68695216830,45.37725393060,2014-08-15,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8080,SUNVALE WAY btwn CAMBERLEY ST & BRANCHWOOD ST,366849.42817,5015573.83680,-75.70913431210,45.27738241020,2014-08-14,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8081,TENTH LINE RD btwn DES EPINETTES AVE & INNES RD,383658.07724,5036867.67680,-75.49152582360,45.46728408410,2014-08-15,11:29:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8082,RICHMOND RD btwn STINSON AVE & STAFFORD RD,357999.21619,5021002.51656,-75.82134562450,45.32695566480,2014-08-15,11:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8083,SOMERSET ST    W btwn METCALFE ST & ELGIN ST,368045.67119,5031126.12140,-75.69190003160,45.41721189550,2014-08-15,12:59:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
14-8084,BANNING RD btwn ABBOTSFORD RD & BALBAIR RD,353357.56960,5017690.29997,-75.88087936650,45.29748813140,2014-08-11,5:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-8085,INVERNESS AVE @ MEADOWLANDS DR,365751.07147,5024716.52610,-75.72200733930,45.35974341960,2014-08-15,1:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8086,INNES RD @ WILDFLOWER DR,382937.22913,5035690.55550,-75.50093004060,45.45677438780,2014-08-15,1:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8087,ELGIN ST @ WELLINGTON ST W,367666.12560,5031877.57740,-75.69665317930,45.42400745690,2014-08-15,2:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8088,LAURIER AVE   W btwn METCALFE ST & ELGIN ST,367941.04200,5031544.87458,-75.69318309980,45.42098914810,2014-08-15,2:44:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
14-8089,BURNSIDE AVE @ HINCHEY AVE,364938.22637,5030163.50967,-75.73171811560,45.40882453130,2014-08-15,3:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8090,AIRPORT PKWY/HUNT CLUB RAMP 34 btwn AIRPORT PKWY & TO BE DETERMINED,370954.91354,5023773.84157,-75.65571748460,45.35078971870,2014-08-14,3:22:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8091,WELLINGTON ST @ HAMILTON AVE,365077.33735,5029232.03593,-75.73005496290,45.40043137540,2014-08-15,3:43:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,06 - SMV unattended vehicle,0
14-8092,CARP RD @ MARCH RD,342165.97710,5021731.56013,-76.02326431980,45.33453741330,2014-08-15,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
14-8093,ORLEANS BLVD btwn LUMBERMAN WAY & ST. JOSEPH BLVD,380561.22245,5037077.68901,-75.53109166690,45.46951637230,2014-08-15,4:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,02 - Angle,0
14-8094,CARLING AVE WB btwn BROMLEY RD & MCKELLAR AVE,362750.04909,5026368.99559,-75.76011592080,45.37486664700,2014-08-15,4:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8095,ELGIN ST btwn SLATER ST & LAURIER AVE W (1),367948.23597,5031586.54262,-75.69308584310,45.42136341350,2014-08-15,4:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
14-8096,VIEWMOUNT DR btwn MERIVALE RD & GRANT CARMAN DR,365296.54070,5023012.95038,-75.72801696960,45.34445426870,2014-08-15,5:14:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
14-8097,WEST HUNT CLUB RD WB btwn LANCELOT DR & 210 W OF MERIVALE RD,365347.55565,5021784.94159,-75.72751630870,45.33340040280,2014-08-15,5:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
14-8098,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369126.37520,5033485.23827,-75.67778499260,45.43833981650,2014-08-15,5:42:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-8099,NAUGHTON ST @ QUEEN MARY ST,371334.19503,5032066.63793,-75.64975956410,45.42536927700,2014-08-15,5:35:00 PM,01 - Clear,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8100,CONROY RD @ HUNT CLUB RD,373764.21393,5025402.62707,-75.61964154290,45.36517424320,2014-08-15,6:08:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8101,ASSALY RD @ RICHMOND RD,360729.86099,5025528.91004,-75.78600198130,45.36747176920,2014-08-15,6:13:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8102,RIDEAU ST btwn NELSON ST & FRIEL ST,368667.56878,5032508.42967,-75.68377553620,45.42959292030,2014-08-15,6:16:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
14-8103,OLD TENTH LINE RD @ TENTH LINE RD,383042.48903,5038358.97890,-75.49915954750,45.48077070800,2014-08-15,6:27:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8104,HWY 417 WOODROFF IC127R63 @ WOODROFFE AVE,362111.47478,5024871.03275,-75.76844209460,45.36144063450,2014-08-15,5:10:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8105,BANK ST btwn MACLAREN ST & GILMOUR ST,367746.92337,5030834.19339,-75.69575408910,45.41461216110,2014-08-15,6:25:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
14-8106,HAZELDEAN RD @ CARBROOKE ST/IRWIN GATE,353417.14757,5018263.56757,-75.88006356400,45.30264240150,2014-08-15,7:43:00 PM,01 - Clear,05 - Dusk,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-8107,PRINCE OF WALES DR btwn GREENBANK RD & BARNSDALE RD,366270.22200,5010028.85771,-75.71720178090,45.22753965090,2014-08-15,5:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8108,RIVERSIDE DR @ TREMBLAY RD/HWY417 IC117 RAMP52,370802.55203,5031014.96003,-75.65669357520,45.41595708330,2014-08-15,8:51:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
14-8109,HUNT CLUB RD btwn RAMP & TRANSIT,371109.04933,5023758.92237,-75.65375258800,45.35064092360,2014-08-15,9:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8110,JEANNE D'ARC BLVD  S btwn DES EPINETTES AVE & SAPINIER ST,382279.65778,5035950.03792,-75.50929565290,45.45918221500,2014-08-15,9:38:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8111,BARNSDALE RD @ PRINCE OF WALES DR,366646.34075,5011532.17623,-75.71222563890,45.24103358920,2014-08-15,11:04:00 PM,02 - Rain,07 - Dark,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8112,MCGEE SIDE RD btwn DIAMONDVIEW RD & WILLIAM MOONEY RD,342323.37963,5017733.99752,-76.02155897120,45.29855730270,2014-08-16,1:03:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8113,BANK ST @ SOMERSET ST,367695.17683,5030914.61663,-75.69640490410,45.41534043660,2014-08-16,2:41:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8114,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE,363057.16353,5022730.49430,-75.75662396880,45.34210231020,2014-08-16,8:31:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8115,KIRKWOOD AVE @ SWITZER AVE,364236.06967,5027587.53320,-75.74099793900,45.38570637430,2014-08-15,6:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8116,ANDERSON RD btwn INNES RD & DESJARDINS ST,376627.18660,5031615.97148,-75.58219454650,45.42079097410,2014-08-16,8:39:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8117,OVERLAKE DR @ MCMURDO CRT N/REDPINE DR,365510.36307,5023327.16607,-75.72525011180,45.34726306240,2014-08-16,9:21:00 AM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8118,HALTON TER btwn KLONDIKE RD & WIMBLEDON WAY,348684.53787,5023423.11655,-75.93995057940,45.34938106860,2014-08-16,9:57:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-8119,CARP RD btwn THOMAS A. DOLAN PKWY & NORMA LANE,338046.61488,5024881.29072,-76.07560811700,45.36308730750,2014-08-16,11:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8120,KNOXDALE RD btwn CRAIG HENRY DR & WOODROFFE AVE,363376.56194,5021806.58179,-75.75265808440,45.33376241780,2014-08-16,1:06:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8121,COLONIAL RD @ SARSFIELD RD,395216.26180,5034201.61627,-75.34423279230,45.44189792420,2014-08-16,1:10:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8122,BRONSON AVE @ CARLING AVE/GLEBE AVE,367450.07667,5029332.71840,-75.69973720130,45.40112897760,2014-08-16,1:20:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
14-8123,MITCH OWENS RD btwn RIVER RD & SPRATT RD,369586.56051,5010815.02260,-75.67487148960,45.23431625600,2014-08-16,1:25:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,02 - Angle,0
14-8124,BELCOURT BLVD @ INNES RD,382122.04743,5035268.46028,-75.51141782330,45.45306741070,2014-08-16,1:42:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8125,INNES RD btwn FRANK KENNY RD & O'TOOLE RD,388479.48055,5038007.15027,-75.42968391160,45.47697486020,2014-08-16,1:52:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
14-8126,BANK ST btwn HOPEWELL AVE & GLEN AVE,368775.81730,5028492.17729,-75.68291353700,45.39344616130,2014-08-16,10:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8127,INNES RD @ JEANNE D'ARC BLVD/MER BLEUE RD,382640.12327,5035564.71010,-75.50474820490,45.45567529940,2014-08-16,1:30:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8128,KATIMAVIK RD @ CHIMO DR E/HEARST WAY,352959.92493,5019611.07706,-75.88576250240,45.31479908360,2014-08-16,5:31:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8129,GREENBANK RD btwn BERRIGAN DR/WESSEX RD & 220 N OF STRANDHERD DR,363731.73857,5015261.25882,-75.74890515010,45.27483806250,2014-08-16,6:10:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8130,SAUNDERSON DR @ SMYTH RD,372791.36163,5029321.65507,-75.63151922300,45.40053107290,2014-08-16,6:50:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8131,RIOCAN AVE @ STRANDHERD DR,364172.03283,5014944.69664,-75.74333187160,45.27195259400,2014-08-16,6:53:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8132,MITCH OWENS RD btwn RAMSAYVILLE RD & 8TH LINE RD,381303.20813,5018131.80060,-75.52454006980,45.29897349690,2014-08-16,9:20:00 PM,01 - Clear,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8133,MAITLAND AVE/HWY 417 MAITLAND IC126R53 @ HWY 4,363229.70005,5025774.56986,-75.75406275730,45.36947824770,2014-08-16,10:00:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8134,HAWTHORNE AVE/ISABELLA ST @ QUEEN ELIZABETH DR,368665.36953,5030477.20316,-75.68406694180,45.41131686270,2014-08-16,11:25:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8135,BLOHM DR btwn BRISTON PRIV & TED GRANT PRIV,373911.94041,5025739.02480,-75.61770891860,45.36818645780,2014-08-17,4:23:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8136,CYRVILLE RD btwn MAXIME ST & INNES RD,374888.95693,5031163.16610,-75.60446723560,45.41689317590,2014-08-17,6:48:00 AM,02 - Rain,03 - Dawn,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8137,MAGLADRY RD btwn HEUVELMANS RD & DUNNING RD,393904.22550,5030521.89522,-75.36166649480,45.40896076350,2014-08-17,9:11:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
14-8138,MERIVALE RD @ BENTLEY AVE/CAMELOT DR,365774.35647,5021558.28333,-75.72209948050,45.33132400510,2014-08-15,5:30:00 PM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
14-8139,ST. LAURENT BLVD @ COVENTRY RD/OGILVIE RD,372305.71950,5031951.82809,-75.63736159280,45.42424318840,2014-08-17,11:43:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
14-8140,RUSSELL RD btwn RUSSELL RD & CARLSBAD LANE,386955.04084,5025868.08377,-75.45120353830,45.36794016250,2014-08-17,12:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
14-8141,JASMINE CRES btwn OGILVIE RD & BEAVERHILL DR,375449.64005,5034054.89100,-75.59688936350,45.44285487140,2014-08-17,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
14-8142,CAMPEAU DR @ TERRY FOX DR,350454.17890,5019012.35093,-75.91777455290,45.30957897800,2014-08-17,1:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8143,ALTA VISTA DR @ CUNNINGHAM AVE,370345.19683,5028016.59693,-75.66293503090,45.38902192200,2014-08-17,1:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
14-8144,WOODROFFE AVE btwn HWY417 IC127 RAMP36 & HWY417 IC127 RAMP62,362046.19401,5025030.51286,-75.76925683580,45.36288095750,2014-08-17,2:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8145,GREENBANK RD @ BERRIGAN DR/WESSEX RD,363724.15563,5015274.52897,-75.74900021340,45.27495810350,2014-08-17,2:34:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8146,INDUSTRIAL AVE @ RIVERSIDE DR,370684.24467,5030592.55340,-75.65826147570,45.41216758790,2014-08-17,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
14-8147,MAIN ST @ TORONTO ST,369515.49845,5029341.08867,-75.67335608780,45.40101640990,2014-08-17,4:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
14-8148,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376488.03245,5035012.74077,-75.58347777760,45.45136728360,2014-08-17,5:02:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8149,AIRPORT PKWY btwn AIRPORT PKWY/HUNT CLUB RAMP 42 & WALKLEY RD NB RAMP,370657.41981,5024258.23780,-75.65944922810,45.35517616920,2014-08-17,6:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
14-8150,REGIONAL ROAD 174 EB btwn OR174 IC109 RAMP55 & TRANSIT,376495.97084,5035036.43745,-75.58337284660,45.45157967690,2014-08-17,7:02:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
14-8151,HERON RD @ BRIAR HILL DR/SANDALWOOD DR,371454.14960,5027011.58983,-75.64891007600,45.37987458650,2014-08-17,7:11:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
14-8152,HUNT CLUB RD @ LINDBERGH PRIV,368364.32100,5022131.09310,-75.68898684420,45.33624822070,2014-08-17,7:26:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
14-8153,2ND LINE RD btwn DALMENY RD & DALMENY RD (2),377253.10745,4998922.63204,-75.57896851850,45.12656410080,2014-08-17,8:51:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
