Record,Location,X,Y,Longitude,Latitude,Date,Time,Environment,Light,Road_Surface,Traffic_Control,Collision_Location,Collision_Classification,Impact_type,Pedestrian
13-8930,HUNT CLUB RD btwn LINDBERGH PRIV & NORTH BOWESVILLE RD,368642.03401,5022301.38002,-75.68542191140,45.33775521160,2013-09-11,3:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8931,CARLING AVE @ KIRKWOOD AVE N,364275.69219,5027493.12951,-75.74050337730,45.38485358310,2013-09-11,2:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-8932,SHANNA RD btwn PANMURE RD & THERMOTECH RD,333649.36046,5023058.99820,-76.13184400420,45.34688421150,2013-09-11,4:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8933,DONNELLY DR btwn BEAMAN LANE & MERLYN WILSON RD,368425.09520,4990116.35510,-75.69229673090,45.04817339760,2013-09-11,4:25:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-8934,CUMMINGS AVE btwn DONALD ST & EADY CRT,372660.61403,5032389.30600,-75.63276673320,45.42814506600,2013-09-11,4:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8935,BRONSON AVE @ MACLAREN ST,366998.80028,5030399.97000,-75.70536640350,45.41077204490,2013-09-11,4:33:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-8936,CARLING AVE WB btwn MERIVALE RD & HARMER AVE S,365248.21334,5027943.80512,-75.72803034080,45.38882542050,2013-09-11,4:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-8937,DONALD ST @ ST. LAURENT BLVD,372092.81364,5032474.61002,-75.64001052810,45.42896745100,2013-09-11,4:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8938,CLYDE AVE @ DOBBIE ST,363651.88791,5026559.36875,-75.74857988870,45.37650443410,2013-09-11,4:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-8939,KENT ST @ SLATER ST,367259.90886,5031252.18243,-75.70192287610,45.41841673820,2013-09-11,4:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-8940,JEANNE D'ARC BLVD  S btwn YOUVILLE DR & ST. JOSEPH BLVD,379722.00230,5036665.35065,-75.54188577220,45.46589700060,2013-09-11,4:57:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-8941,ALTA VISTA DR btwn HERON RD & RIDGEMONT AVE,370515.03281,5026712.40882,-75.66093993530,45.37727137480,2013-09-11,5:02:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
13-8942,GREENBANK RD @ BERRIGAN DR/WESSEX RD,363722.78242,5015276.83995,-75.74901743930,45.27497901300,2013-09-10,6:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8943,LAURIER AVE   W btwn KENT ST & BANK ST,367442.03142,5031244.12547,-75.69959707090,45.41832796270,2013-09-11,5:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-8944,HWY 417 INNES IC112R57 @ INNES RD,374296.48333,5030756.16384,-75.61209379820,45.41329027520,2013-09-11,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-8945,JOCKVALE RD @ STRANDHERD DR,363559.58118,5014579.06242,-75.75117986610,45.26871404900,2013-09-11,8:31:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-8946,ALGOMA RD btwn COMSTOCK RD & STAR TOP RD,373711.18728,5031128.21684,-75.61951878590,45.41669570550,2013-09-11,12:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-8947,PRINCE OF WALES DR btwn WATERBEND LANE & TURN LANE,367427.23682,5021714.94583,-75.70099452500,45.33258806860,2013-09-11,8:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-8948,RIDEAU ST btwn SUSSEX DR & 88 W OF WILLIAM ST/FREIMAN MALL,368008.11519,5032097.25631,-75.69225524550,45.42595323440,2013-09-11,10:48:00 PM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,02 - Non-fatal injury,05 - Turning movement,0
13-8949,CHAPEL ST @ LAURIER AVE,369115.11210,5032265.79999,-75.67808823050,45.42736881780,2013-09-12,2:05:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-8950,LYON ST @ SLATER ST,367100.90601,5031153.80263,-75.70396676570,45.41754572320,2013-09-12,6:15:00 AM,02 - Rain,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-8951,FISHER AVE @ MEADOWLANDS DR,366574.71316,5025046.11327,-75.71145399620,45.36263688980,2013-09-12,6:49:00 AM,02 - Rain,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-8952,HWY 417 INNES IC112R68 @ INNES RD,374640.04171,5030924.61794,-75.60768106490,45.41477173390,2013-09-12,6:45:00 AM,02 - Rain,03 - Dawn,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8953,BOOTH ST @ MIDDLE ST,366112.89761,5031292.17629,-75.71657236520,45.41887804820,2013-09-12,7:30:00 AM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,03 - Rear end,0
13-8954,LABELLE ST/RAMP @ LEMIEUX ST/HWY417 IC115 RAMP,372541.72037,5031691.40426,-75.63438195470,45.42187720340,2013-09-12,8:01:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,05 - Turning movement,0
13-8955,CUMBERLAND ST @ MURRAY ST,368169.79763,5032679.99013,-75.69011430860,45.43118183870,2013-09-12,8:02:00 AM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-8956,BRONSON AVE btwn FINDLAY AVE & BRONSON AVE SB OFF RAMP 34,367746.46513,5028529.77144,-75.69605411090,45.39387770690,2013-09-12,8:46:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8957,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369133.50712,5033496.61868,-75.67769235520,45.43844155660,2013-09-12,8:55:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8958,INNES RD btwn BLAIR RD & ANDERSON RD,376248.36673,5031829.82008,-75.58700346130,45.42275384860,2013-09-12,9:02:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8959,CARLING AVE @ KIRKWOOD AVE S,364353.49899,5027336.33452,-75.73952879940,45.38343615850,2013-09-12,9:06:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-8960,BROOKFIELD RD @ 200 W OF FLANNERY DR,368500.46869,5026260.10659,-75.68671790650,45.37338773530,2013-09-12,9:08:00 AM,01 - Clear,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,02 - Angle,0
13-8961,GREENBANK RD @ STRANDHERD DR,363931.88535,5014784.83245,-75.74641120610,45.27053436840,2013-09-12,9:17:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-8962,MADISON AVE btwn WINSTON AVE & CHURCHILL AVE N,363122.64362,5028325.64751,-75.75512800290,45.39244140920,2013-09-12,10:31:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-8963,CARLING AVE @ BROADVIEW AVE,363181.58587,5026640.56674,-75.75457458550,45.37727438640,2013-09-12,10:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-8964,GREENBANK RD @ STRANDHERD DR,363931.88535,5014785.64238,-75.74641110970,45.27054165590,2013-09-11,8:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8965,BANK ST btwn MASON ST & MEADOW DR,378155.81572,5014944.90388,-75.56513677720,45.27063482710,2013-09-12,11:43:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8966,BANK ST btwn ALTA VISTA DR & WALKLEY RD,370288.39738,5026114.98842,-75.66391256080,45.37191720050,2013-09-12,11:56:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-8967,BANK ST @ WALKLEY RD,370337.85201,5025948.95014,-75.66330327340,45.37041861810,2013-09-12,12:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
13-8968,RIDEAU ST @ WALLER ST,368276.70431,5032274.18109,-75.68880045350,45.42752081880,2013-09-12,1:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-8969,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369133.50712,5033495.80874,-75.67769246100,45.43843426860,2013-09-12,1:22:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
13-8970,O'CONNOR ST @ SOMERSET ST,367853.01227,5031012.97919,-75.69437589660,45.41621126680,2013-09-12,12:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
13-8971,FOX CRES @ WOODROFFE AVE,361806.57459,5025627.74912,-75.77224640470,45.36827436860,2013-09-12,1:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8972,CAMPEAU DR @ KANATA AVE,350593.60327,5019401.87818,-75.91596057400,45.31307497050,2013-09-01,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8974,ALBERT ST @ BANK ST,367385.69614,5031423.97886,-75.70029397450,45.41995126850,2013-09-12,2:57:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-8975,BOOTH ST btwn WILLOW ST & BALSAM ST,366735.51269,5029930.00572,-75.70878880800,45.40656678790,2013-09-12,3:14:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-8976,NORMAN ST @ ROCHESTER ST,366888.80070,5029270.96100,-75.70691375950,45.40062330490,2013-09-12,3:23:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,02 - Non-fatal injury,05 - Turning movement,0
13-8977,SMYTH RD @ BOTSFORD ST/DAUPHIN RD,372243.73335,5029264.37994,-75.63852133000,45.40006870500,2013-09-12,3:24:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
13-8978,ANALDEA DR/ WHITE ALDER AVE @ BANK ST,375698.64923,5020812.27465,-75.59560860560,45.32367929310,2013-09-11,8:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-8979,RICHMOND RD btwn HWY416 IC75A RAMP53 & HWY416 IC75A RAMP63,358666.23984,5021868.05730,-75.81274292840,45.33469297270,2013-09-12,4:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8980,EAGLESON RD btwn ABBEYHILL DR & PALOMINO DR,353943.60961,5017755.46118,-75.87340120450,45.29803371910,2013-09-12,4:03:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8981,FIELDROW ST @ VIEWMOUNT DR,363932.68584,5022751.28186,-75.74545056620,45.34221610070,2013-09-12,4:03:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-8982,GLOUCESTER ST btwn BANK ST & O'CONNOR ST,367646.33548,5031275.16773,-75.69698289190,45.41858894890,2013-09-12,3:35:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8983,RICHMOND RD btwn GOLDEN AVE & BERKLEY AVE,362874.37965,5028045.57918,-75.75833141810,45.38994202850,2013-09-12,4:23:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-8984,VIEWMOUNT DR btwn MEADOWLANDS DR W & OAKRIDGE BLVD,363763.96261,5023063.80157,-75.74756608250,45.34504232540,2013-09-11,4:10:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-8985,BASELINE RD btwn MERIVALE RD & FARLANE BLVD,365119.44405,5025361.55695,-75.72999010030,45.36560193170,2013-09-12,4:34:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
13-8986,VANIER PKWY NB btwn BEECHWOOD AVE/ ST. PATRICK ST/CRICHTON ST & DESCHA,369224.33600,5033461.82614,-75.67653605910,45.43812014330,2013-09-12,4:46:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-8987,RIVERSIDE DR btwn TURN LANE & RAMP (1),368301.77344,5027164.77721,-75.68913811120,45.38154574770,2013-09-12,4:49:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8988,BLAIR RD @ REGIONAL RD 174 S/OR174 IC112 RAMP15,374913.52495,5032656.16796,-75.60394086580,45.43032393040,2013-09-12,5:23:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-8989,MACKENZIE KING BR/WALLER ST @ NICHOLAS ST/WALL,368370.34706,5031993.04380,-75.68764015340,45.42498274030,2013-09-12,5:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-8990,GREENBANK RD btwn HIGHBURY PARK DR & WESSEX RD,363702.99487,5015328.65960,-75.74926346490,45.27544694450,2013-09-12,4:30:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8991,PINECREST RD @ BASELINE RD,360781.78653,5022690.04658,-75.78566061340,45.34192363260,2013-09-12,5:50:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,00 - Unknown,03 - P.D. only,03 - Rear end,0
13-8992,MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST,368115.84103,5032649.21272,-75.69080777890,45.43090980170,2013-09-12,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-8993,RICHMOND RD btwn JOHN SUTHERLAND DR & HOLLY ACRES RD,358935.52559,5022467.05220,-75.80924194180,45.34006202740,2013-09-12,6:15:00 PM,01 - Clear,05 - Dusk,02 - Wet,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
13-8994,MOODIE DR @ ROBERTSON RD,357067.55236,5020454.26011,-75.83328777460,45.32209239470,2013-09-12,7:21:00 PM,02 - Rain,05 - Dusk,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,04 - Sideswipe,0
13-8995,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367457.81098,5021891.09866,-75.70058219370,45.33417033160,2013-09-12,8:22:00 PM,01 - Clear,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8996,RICHMOND RD btwn EDGEWORTH AVE/MCEWEN AVE & REGINA LANE,361045.10749,5025846.67753,-75.78194169740,45.37030579350,2013-09-12,8:36:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,05 - Turning movement,0
13-8997,MCRAE AVE @ RICHMOND RD,363608.79065,5028538.15040,-75.74889434400,45.39431281710,2013-09-12,6:00:00 PM,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,00 - Unknown,03 - P.D. only,03 - Rear end,0
13-8998,MERIVALE RD @ EMERALD PLAZA SC,364735.10073,5024005.59535,-75.73506043400,45.35343415670,2013-09-06,4:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-8999,OTHELLO AVE @ PLEASANT PARK RD,373446.72594,5028737.13960,-75.62323031900,45.39520791680,2013-09-12,9:55:00 PM,01 - Clear,07 - Dark,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-9000,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,367876.21547,5032310.37108,-75.69391334760,45.42788267530,2013-09-12,11:09:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-9001,GLOUCESTER ST btwn BRONSON AVE & PERCY ST,366883.16225,5030824.56522,-75.70679013680,45.41460269700,2013-09-13,5:19:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-9002,TENTH LINE RD @ CHARLEMAGNE BLVD N/TOMPKINS AV,383194.94592,5037983.22163,-75.49726966510,45.47737288410,2013-09-13,7:49:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-9003,FALLOWFIELD RD btwn MERIVALE RD & WOODROFFE AVE,366056.84498,5018531.57903,-75.71887017060,45.30406546520,2013-09-13,7:56:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-9004,BEARBROOK RD/ROCKCLIFFE PKWY @ ST. JOSEPH BLVD,377133.23076,5035244.85695,-75.57519594250,45.45338923050,2013-09-13,7:58:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-9005,HUNT CLUB RD @ MALAK ST,374196.43281,5025655.54168,-75.61408921740,45.36740720240,2013-09-13,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-9006,CLYDE AVE btwn CLYDE AVE & STARWOOD RD,364445.04521,5024682.78510,-75.73868031760,45.35955215050,2013-09-13,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-9007,MCARTHUR AVE @ VANIER PKWY,370219.60432,5032697.47067,-75.66391758230,45.43115038080,2013-09-13,8:57:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-9008,MONTREAL RD @ 46 E OF HILLSIDE DR/MONTREAL SQU,371751.57328,5033920.49956,-75.64417438640,45.44200963770,2013-09-13,9:16:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-9009,INNES RD btwn BEARBROOK RD & 173 W OF ORIENT PARK DR,378143.11669,5032933.68972,-75.56263039950,45.43248966090,2013-09-13,6:30:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
13-9010,BANK ST @ LISGAR ST,367615.50506,5031063.35435,-75.69740378880,45.41668588900,2013-09-13,9:44:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-9011,CEDAROCK DR @ STONEHAVEN DR,354723.73438,5016860.91207,-75.86354498890,45.28992938200,2013-09-12,5:10:00 PM,02 - Rain,01 - Daylight,02 - Wet,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-9012,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE,363054.89108,5022731.70952,-75.75665281960,45.34211343320,2013-09-12,11:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-9013,BANK ST btwn RIVERSIDE DR & RIVERSIDE DR,369241.10627,5027962.73772,-75.67704071380,45.38863977140,2013-09-13,11:53:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-9014,WILBROD ST @ CHAPEL ST,369060.90668,5032379.08962,-75.67876609200,45.42839313720,2013-09-13,12:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,06 - SMV unattended vehicle,0
13-9015,BELFAST RD @ ST. LAURENT BLVD,372862.52268,5030585.44678,-75.63043590290,45.41189518190,2013-09-13,1:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-9016,BAYSHORE DR @ WOODRIDGE CRES S,359237.61166,5023513.15805,-75.80527254130,45.34945153190,2013-09-13,2:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,03 - Rear end,0
13-9017,PLESSER ST btwn CANTERBURY AVE & GOREN AVE,373182.55106,5028201.31784,-75.62667827870,45.39041267790,2013-09-09,12:00:00 AM,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-9018,KING EDWARD AVE @ WILBROD ST,368673.01066,5032145.65752,-75.68375304530,45.42632833170,2013-09-13,3:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-9019,RIVERSIDE DR NB btwn INDUSTRIAL AVE & TREMBLAY RD,370714.39482,5030674.77207,-75.65786532410,45.41290451970,2013-09-13,3:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-9020,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379858.94396,5036470.36633,-75.54016456200,45.46412798040,2013-09-13,3:29:00 PM,01 - Clear,01 - Daylight,01 - Dry,03 - Yield sign,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-9021,BANK ST/PRETORIA AVE @ CHAMBERLAIN AVE S,368105.19401,5030107.84250,-75.69127036040,45.40804436970,2013-09-13,3:36:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,02 - Angle,0
13-9022,DAVID DR @ WOODROFFE AVE,362974.39500,5022902.23745,-75.75765983000,45.34365451170,2013-09-13,4:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,02 - Non-fatal injury,02 - Angle,0
13-9023,CYRVILLE RD btwn STAR TOP RD & MEADOWBROOK RD,374390.64131,5031322.40723,-75.61081099480,45.41837568330,2013-09-13,4:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,02 - Angle,0
13-9024,ALBERT ST btwn BRONSON AVE & BAY ST,366841.32234,5031080.96403,-75.70729237800,45.41691340880,2013-09-13,4:26:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
13-9025,BANK ST btwn EUCLID AVE & SUNNYSIDE AVE,368727.51450,5028616.78157,-75.68351424250,45.39457172310,2013-09-13,5:12:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-9026,ELGIN ST @ LAURIER AVE,367955.90411,5031557.27041,-75.69299162160,45.42109933990,2013-09-13,5:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,07 - SMV other,0
13-9027,CLAYMOR AVE @ MEADOWLANDS DR,366917.10830,5025323.73978,-75.70704888890,45.36510465790,2013-09-13,6:03:00 PM,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,04 - Sideswipe,0
13-9028,JOHN ST btwn THOMAS ST & CHARLES ST,368003.23786,5033890.08705,-75.69208741330,45.44208492780,2013-09-11,8:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,06 - SMV unattended vehicle,0
13-9029,RIVERSIDE DR @ WALKLEY RD,368422.32097,5024860.41402,-75.68789578150,45.36080076500,2013-09-13,8:54:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-9030,AVIATION PKWY @ MONTREAL RD,372147.61590,5034109.80803,-75.63908653610,45.44367490050,2013-09-13,8:08:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,05 - Turning movement,0
13-9031,AQUAVIEW DR btwn LOUIS TOSCANO DR & BEAUCACHE PRIV,384734.05625,5035265.19563,-75.47802840990,45.45274415300,2013-09-13,8:16:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
13-9032,BEECHWOOD AVE @ DOUGLAS AVE,369305.26236,5033694.18493,-75.67547132390,45.44020335300,2013-09-13,7:40:00 PM,01 - Clear,05 - Dusk,01 - Dry,02 - Stop sign,01 - Functioning,03 - P.D. only,03 - Rear end,0
13-9033,MERIVALE RD @ WOODFIELD DR/ROYDON PL,365467.19590,5022306.19724,-75.72592614150,45.33808026100,2013-09-13,10:49:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,99 - Other,0
13-9034,CUMBERLAND ST @ RIDEAU ST,368368.11958,5032335.18698,-75.68762445690,45.42806142590,2013-09-14,2:35:00 AM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,02 - Non-fatal injury,07 - SMV other,1
13-9035,YORK ST WB btwn BYWARD MARKE SQ & SUSSEX DR,367870.81981,5032309.56114,-75.69398239920,45.42787587370,2013-09-14,2:56:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,1
